年月日,開盤價,最高價,最低價,收盤價,成交量,成交值,報酬率,週轉率,流通在外股數,市值,最後揭示買價,最後揭示賣價,報酬率-Ln,市值比重,成交值比重,成交筆數(筆),本益比-TSE,本益比-TEJ,股價淨值比-TSE,股價淨值比-TEJ,股價營收比-TEJ
2016/06/20,"8,612.26","8,642.15","8,604.81","8,625.92","3,001,039","61,725,407",0.6751,0.2169,"682,191,265","25,374,569",-,-,0.6728,100,100,"637,099",-,15.9,-,1.47,0.93
2016/06/21,"8,633.21","8,684.85","8,627.40","8,684.85","3,377,528","70,549,583",0.6832,0.2291,"682,191,265","25,547,808",-,-,0.6809,100,100,"684,126",-,16.01,-,1.48,0.93
2016/06/22,"8,675.12","8,716.25","8,653.04","8,716.25","3,557,068","72,954,740",0.3615,0.2444,"682,191,930","25,640,203",-,-,0.3609,100,100,"698,182",-,16.07,-,1.49,0.94
2016/06/23,"8,706.08","8,711.21","8,662.78","8,676.68","3,111,999","60,884,859",-0.454,0.1957,"682,064,060","25,520,589",-,-,-0.455,100,100,"605,289",-,15.99,-,1.48,0.93
2016/06/24,"8,684.53","8,691.30","8,374.26","8,476.99","5,791,547","123,821,946",-2.3015,0.3804,"682,064,396","24,933,329",-,-,-2.3284,100,100,"1,096,022",-,15.63,-,1.45,0.91
2016/06/27,"8,406.29","8,468.66","8,386.27","8,458.87","3,268,493","64,019,527",-0.2138,0.1996,"681,921,662","24,879,818",-,-,-0.214,100,100,"608,355",-,15.59,-,1.44,0.91
2016/06/28,"8,438.76","8,505.51","8,396.01","8,505.51","3,822,915","73,716,722",0.5514,0.2264,"681,921,903","25,017,129",-,-,0.5499,100,100,"697,522",-,15.68,-,1.45,0.91
2016/06/29,"8,530.37","8,609.23","8,530.37","8,586.56","4,531,025","83,049,487",0.9529,0.2881,"681,872,030","25,253,770",-,-,0.9484,100,100,"798,618",-,15.83,-,1.47,0.92
2016/06/30,"8,615.46","8,666.58","8,583.77","8,666.58","4,831,561","95,446,248",0.9319,0.3195,"681,861,171","25,488,843",-,-,0.9276,100,100,"854,736",-,15.97,-,1.48,0.93
2016/07/01,"8,692.48","8,755.62","8,680.53","8,738.24","4,252,995","87,367,201",0.8269,0.2776,"682,137,312","25,710,841",-,-,0.8235,100,100,"814,458",-,16.11,-,1.49,0.94
2016/07/04,"8,728.32","8,782.38","8,712.12","8,760.58","3,642,526","71,901,682",0.2557,0.2211,"682,135,327","25,777,225",-,-,0.2553,100,100,"692,220",-,16.15,-,1.5,0.94
2016/07/05,"8,738.41","8,747.06","8,693.76","8,716.07","3,474,978","63,985,820",-0.5081,0.23,"682,126,944","25,646,155",-,-,-0.5094,100,100,"655,418",-,16.07,-,1.49,0.94
2016/07/06,"8,673.53","8,673.53","8,569.15","8,575.75","4,209,879","79,293,353",-1.6099,0.266,"682,038,462","25,232,549",-,-,-1.623,100,100,"800,325",-,15.8,-,1.46,0.92
2016/07/07,"8,605.38","8,653.70","8,605.38","8,640.91","3,349,857","63,917,075",0.7598,0.2403,"682,038,862","25,423,790",-,-,0.7569,100,100,"646,627",-,15.92,-,1.48,0.93
2016/07/11,"8,728.23","8,795.80","8,728.23","8,786.47","4,669,541","99,362,933",1.6845,0.3245,"682,037,636","25,851,631",-,-,1.6705,100,100,"871,964",-,16.19,-,1.5,0.94
2016/07/12,"8,794.73","8,841.46","8,794.30","8,841.46","4,699,030","98,294,776",0.6258,0.2989,"682,056,108","26,014,153",-,-,0.6239,100,100,"871,943",-,16.29,-,1.51,0.95
2016/07/13,"8,847.04","8,865.42","8,800.17","8,857.75","4,850,884","98,433,193",0.1842,0.327,"682,085,609","26,063,707",-,-,0.1841,100,100,"929,113",-,16.33,-,1.51,0.95
2016/07/14,"8,837.76","8,877.31","8,818.26","8,866.36","4,422,952","84,659,240",0.0972,0.2998,"682,117,301","26,090,392",-,-,0.0972,100,100,"841,778",-,16.34,-,1.51,0.95
2016/07/15,"8,857.15","8,949.85","8,857.15","8,949.85","4,874,982","102,656,765",0.9416,0.335,"682,116,386","26,335,956",-,-,0.9372,100,100,"976,658",-,16.5,-,1.53,0.96
2016/07/18,"8,952.61","9,008.21","8,952.61","9,008.21","4,564,796","93,473,193",0.6521,0.309,"682,123,597","26,506,921",-,-,0.65,100,100,"867,491",-,16.6,-,1.54,0.97
2016/07/19,"9,018.80","9,034.87","8,972.83","9,034.87","4,774,586","96,280,319",0.296,0.3493,"682,170,650","26,585,503",-,-,0.2955,100,100,"922,333",-,16.65,-,1.54,0.97
2016/07/20,"9,013.52","9,034.13","8,969.19","9,007.68","4,447,845","94,869,577",-0.3009,0.316,"682,170,650","26,505,578",-,-,-0.3014,100,100,"913,431",-,16.6,-,1.54,0.97
2016/07/21,"9,010.22","9,075.89","9,009.79","9,056.56","5,201,516","100,647,508",0.5426,0.3931,"682,389,367","26,649,601",-,-,0.5412,100,100,"1,007,995",-,16.69,-,1.55,0.97
2016/07/22,"9,055.17","9,060.15","9,004.24","9,013.14","4,242,274","82,046,171",-0.4794,0.3122,"682,389,387","26,521,631",-,-,-0.4806,100,100,"840,093",-,16.61,-,1.54,0.97
2016/07/25,"9,030.36","9,085.91","8,916.05","8,991.67","4,007,179","77,600,049",-0.2382,0.2912,"682,420,764","26,458,347",-,-,-0.2385,100,100,"777,080",-,16.57,-,1.54,0.97
2016/07/26,"8,983.55","9,024.79","8,960.48","9,024.79","3,925,613","76,442,857",0.3683,0.2622,"682,564,132","26,557,035",-,-,0.3677,100,100,"726,303",-,16.63,-,1.54,0.97
2016/07/27,"9,058.19","9,084.90","9,042.14","9,063.39","4,970,935","96,440,644",0.4277,0.3142,"682,569,875","26,670,431",-,-,0.4268,100,100,"856,895",-,16.7,-,1.55,0.97
2016/07/28,"9,060.48","9,081.40","9,015.35","9,076.64","4,766,003","88,750,752",0.1462,0.3468,"683,446,983","26,709,268",-,-,0.1461,100,100,"842,748",-,16.73,-,1.55,0.98
2016/07/29,"9,066.37","9,071.51","8,984.41","8,984.41","3,852,627","79,791,349",-1.0161,0.2801,"683,467,339","26,439,035",-,-,-1.0213,100,100,"717,081",-,16.55,-,1.53,0.97
2016/08/01,"9,008.74","9,080.71","9,008.74","9,080.71","3,871,706","78,804,102",1.0719,0.2731,"683,486,936","26,723,326",-,-,1.0662,100,100,"765,901",-,16.72,-,1.55,0.97
2016/08/02,"9,081.06","9,086.42","9,052.71","9,068.76","3,884,166","74,010,051",-0.1316,0.2541,"683,498,721","26,687,307",-,-,-0.1317,100,100,"737,921",-,16.7,-,1.55,0.97
2016/08/03,"9,000.82","9,033.95","8,948.40","9,001.71","3,834,059","70,771,446",-0.7394,0.248,"682,854,439","26,455,065",-,-,-0.7421,100,100,"732,463",-,16.59,-,1.54,0.96
2016/08/04,"9,009.29","9,035.25","8,972.31","9,024.71","3,829,779","74,418,273",0.2555,0.2446,"682,959,936","26,522,827",-,-,0.2552,100,100,"713,559",-,16.63,-,1.54,0.97
2016/08/05,"9,025.76","9,101.71","9,023.23","9,092.12","4,226,749","84,243,393",0.7469,0.2885,"683,513,019","26,720,400",-,-,0.7442,100,100,"791,540",-,16.75,-,1.55,0.97
2016/08/08,"9,123.07","9,153.99","9,104.43","9,150.26","4,083,690","83,400,282",0.6395,0.2792,"683,586,989","26,891,104",-,-,0.6374,100,100,"751,688",-,16.86,-,1.56,0.98
2016/08/09,"9,154.00","9,168.34","9,127.63","9,155.08","4,066,821","79,859,408",0.0527,0.2827,"683,639,421","26,904,735",-,-,0.0527,100,100,"799,032",-,16.87,-,1.56,0.98
2016/08/10,"9,160.94","9,200.42","9,131.63","9,200.42","4,225,760","80,598,942",0.4952,0.3155,"685,340,254","27,043,417",-,-,0.494,100,100,"792,698",-,16.95,-,1.57,0.99
2016/08/11,"9,168.70","9,187.18","9,063.81","9,131.83","4,760,190","93,559,858",-0.7455,0.3259,"685,849,893","26,841,952",-,-,-0.7483,100,100,"880,676",-,16.83,-,1.56,0.98
2016/08/12,"9,135.34","9,173.72","9,135.34","9,150.39","4,015,197","88,441,767",0.2032,0.2883,"685,850,197","26,896,080",-,-,0.203,100,100,"825,333",-,16.86,-,1.56,0.98
2016/08/15,"9,152.36","9,162.02","9,117.26","9,148.51","4,100,081","79,893,213",-0.0205,0.2459,"685,852,955","26,890,378",-,-,-0.0205,100,100,"760,158",-,16.86,-,1.56,0.98
2016/08/16,"9,146.09","9,165.58","9,082.34","9,110.36","4,451,022","84,870,784",-0.417,0.2632,"686,011,719","26,780,231",-,-,-0.4179,100,100,"797,042",-,16.79,-,1.56,0.98
2016/08/17,"9,121.18","9,133.07","9,073.27","9,117.70","3,978,438","81,245,429",0.0806,0.2517,"686,052,863","26,801,524",-,-,0.0805,100,100,"839,612",-,16.81,-,1.56,0.98
2016/08/18,"9,104.88","9,128.80","9,093.51","9,122.50","4,015,535","79,316,393",0.0526,0.269,"688,216,539","26,825,529",-,-,0.0526,100,100,"753,628",-,16.83,-,1.56,0.98
2016/08/19,"9,139.69","9,175.13","9,034.27","9,034.27","4,388,582","83,781,157",-0.9672,0.2876,"688,170,009","26,554,683",-,-,-0.9719,100,100,"808,295",-,16.67,-,1.54,0.97
2016/08/22,"9,004.68","9,012.72","8,928.33","8,981.81","3,885,584","69,450,728",-0.5807,0.2441,"688,198,770","26,400,986",-,-,-0.5824,100,100,"727,963",-,16.58,-,1.53,0.96
2016/08/23,"8,987.07","9,046.30","8,986.76","9,030.93","3,836,367","66,902,162",0.5469,0.2391,"688,229,027","26,544,967",-,-,0.5454,100,100,"655,444",-,16.66,-,1.54,0.97
2016/08/24,"9,043.13","9,054.76","9,016.39","9,017.38","3,518,670","61,538,427",-0.15,0.2223,"689,233,259","26,506,093",-,-,-0.1502,100,100,"668,789",-,16.64,-,1.54,0.97
2016/08/25,"9,034.47","9,115.47","9,031.34","9,115.47","4,269,679","78,658,927",1.0878,0.2693,"689,234,262","26,794,097",-,-,1.0819,100,100,"775,060",-,16.82,-,1.56,0.98
2016/08/26,"9,097.02","9,131.72","9,092.08","9,131.72","3,595,701","65,815,985",0.1783,0.2265,"689,326,101","26,842,749",-,-,0.1781,100,100,"687,227",-,16.85,-,1.56,0.98
2016/08/29,"9,117.53","9,136.42","9,027.35","9,110.17","3,794,844","67,625,369",-0.236,0.2428,"689,331,729","26,771,079",-,-,-0.2363,100,100,"714,824",-,16.81,-,1.56,0.98
2016/08/30,"9,113.34","9,134.37","9,093.87","9,110.56","3,756,596","69,582,701",0.0043,0.2384,"689,408,369","26,773,041",-,-,0.0043,100,100,"726,447",-,16.81,-,1.56,0.98
2016/08/31,"9,122.19","9,130.76","9,044.50","9,068.85","4,267,889","87,048,793",-0.4578,0.3125,"689,573,373","26,665,610",-,-,-0.4589,100,100,"806,189",-,16.73,-,1.55,0.97
2016/09/01,"9,055.73","9,069.13","8,980.21","9,001.15","4,053,283","80,568,510",-0.7465,0.2748,"690,004,382","26,481,983",-,-,-0.7493,100,100,"783,833",-,16.61,-,1.54,0.96
2016/09/02,"9,015.63","9,038.48","8,958.81","8,987.55","4,303,473","79,935,908",-0.1511,0.2848,"692,082,333","26,452,192",-,-,-0.1512,100,100,"813,990",-,16.6,-,1.54,0.96
2016/09/05,"9,032.38","9,100.05","9,032.38","9,090.13","3,605,627","64,015,544",1.1414,0.214,"692,143,230","26,753,622",-,-,1.1349,100,100,"632,790",-,16.79,-,1.55,0.97
2016/09/06,"9,102.83","9,181.85","9,098.60","9,181.85","4,111,738","76,499,163",1.009,0.2486,"692,154,080","27,026,142",-,-,1.0039,100,100,"744,781",-,16.96,-,1.57,0.98
2016/09/07,"9,202.23","9,278.88","9,202.23","9,259.07","4,782,818","93,062,897",0.841,0.3011,"692,183,141","27,252,529",-,-,0.8375,100,100,"842,050",-,17.1,-,1.58,0.99
2016/09/08,"9,241.95","9,273.57","9,224.89","9,262.89","3,981,132","77,969,939",0.0413,0.2734,"692,139,678","27,263,610",-,-,0.0412,100,100,"752,880",-,17.11,-,1.58,0.99
2016/09/09,"9,217.37","9,217.37","9,142.13","9,164.88","3,555,480","67,475,789",-1.0581,0.23,"692,139,678","26,975,669",-,-,-1.0637,100,100,"670,494",-,16.92,-,1.57,0.98
2016/09/10,"9,084.81","9,084.81","9,025.53","9,053.69","2,966,690","48,599,834",-1.2132,0.1782,"691,582,308","26,629,543",-,-,-1.2206,100,100,"521,418",-,16.72,-,1.55,0.97
2016/09/12,"9,031.51","9,031.51","8,947.06","8,947.06","3,634,678","76,385,472",-1.1778,0.2435,"691,582,888","26,316,531",-,-,-1.1847,100,100,"698,520",-,16.53,-,1.53,0.96
2016/09/13,"8,983.95","9,014.75","8,885.55","8,940.83","3,839,352","78,995,501",-0.0696,0.2601,"691,475,431","26,294,324",-,-,-0.0697,100,100,"751,687",-,16.51,-,1.53,0.96
2016/09/14,"8,913.11","8,965.32","8,895.85","8,902.30","3,287,147","85,671,454",-0.4309,0.2566,"690,993,654","26,173,767",-,-,-0.4319,100,100,"669,518",-,16.44,-,1.52,0.95
2016/09/19,"9,003.41","9,155.38","9,003.41","9,152.88","4,055,905","100,130,719",2.8148,0.2454,"687,980,082","26,893,238",-,-,2.7759,100,100,"773,231",-,16.87,-,1.57,0.98
2016/09/20,"9,141.21","9,173.46","9,130.90","9,161.58","3,637,156","69,490,591",0.0951,0.2093,"687,980,106","26,919,611",-,-,0.095,100,100,"665,784",-,16.88,-,1.57,0.98
2016/09/21,"9,141.92","9,228.50","9,133.16","9,228.50","3,855,290","74,108,548",0.7304,0.2423,"687,666,606","27,109,801",-,-,0.7278,100,100,"742,404",-,17.01,-,1.58,0.99
2016/09/22,"9,265.28","9,290.76","9,207.41","9,235.26","3,664,350","71,438,274",0.0733,0.2178,"687,769,300","27,129,123",-,-,0.0732,100,100,"707,555",-,17.02,-,1.58,0.99
2016/09/23,"9,240.25","9,284.62","9,228.66","9,284.62","3,223,134","65,359,211",0.5345,0.2309,"687,661,039","27,273,245",-,-,0.5331,100,100,"673,280",-,17.11,-,1.59,1
2016/09/26,"9,229.34","9,229.34","9,189.49","9,194.52","2,625,293","55,727,556",-0.9704,0.1875,"687,661,027","27,009,832",-,-,-0.9752,100,100,"544,364",-,16.95,-,1.57,0.99
2016/09/29,"9,241.61","9,303.13","9,238.49","9,270.90","3,723,139","89,971,697",0.8307,0.2759,"686,889,568","27,213,626",-,-,0.8273,100,100,"799,500",-,17.06,-,1.59,0.99
2016/09/30,"9,240.44","9,240.65","9,160.91","9,166.85","3,426,034","74,600,632",-1.1223,0.2432,"686,777,846","26,909,768",-,-,-1.1287,100,100,"690,048",-,16.87,-,1.57,0.98
2016/10/03,"9,219.52","9,256.58","9,212.38","9,234.20","3,002,161","55,597,456",0.7347,0.2073,"687,065,731","27,135,408",-,-,0.732,100,100,"571,417",-,17.6,-,1.65,1
2016/10/04,"9,228.66","9,287.77","9,224.45","9,287.77","3,066,078","62,014,403",0.5801,0.2121,"687,065,731","27,292,961",-,-,0.5784,100,100,"661,773",-,17.7,-,1.66,1
2016/10/05,"9,260.69","9,276.13","9,244.41","9,272.28","3,002,597","60,936,666",-0.1668,0.1995,"687,065,746","27,249,339",-,-,-0.1669,100,100,"615,998",-,17.68,-,1.66,1
2016/10/06,"9,263.40","9,284.31","9,242.83","9,284.31","3,137,942","63,331,394",0.1297,0.2092,"686,932,708","27,284,136",-,-,0.1297,100,100,"633,418",-,17.7,-,1.66,1
2016/10/07,"9,289.66","9,289.95","9,249.06","9,265.81","2,981,282","63,235,529",-0.1993,0.2249,"686,942,753","27,230,144",-,-,-0.1995,100,100,"653,647",-,17.66,-,1.66,1
2016/10/11,"9,311.79","9,327.71","9,167.72","9,219.82","4,127,460","89,690,544",-0.4963,0.306,"686,721,355","27,091,651",-,-,-0.4976,100,100,"874,057",-,17.58,-,1.65,0.99
2016/10/12,"9,201.55","9,258.69","9,166.58","9,252.60","3,407,399","66,304,575",0.3555,0.211,"688,163,564","27,187,934",-,-,0.3549,100,100,"649,095",-,17.65,-,1.65,1
2016/10/13,"9,268.22","9,285.05","9,187.78","9,219.17","3,342,252","75,218,324",-0.3613,0.2272,"686,507,049","27,065,335",-,-,-0.362,100,100,"714,011",-,17.59,-,1.65,0.99
2016/10/14,"9,198.26","9,216.63","9,149.87","9,165.17","3,222,233","67,985,163",-0.5857,0.2202,"686,507,049","26,906,913",-,-,-0.5875,100,100,"656,200",-,17.49,-,1.64,0.99
2016/10/17,"9,150.67","9,182.67","9,074.99","9,176.22","3,082,126","61,546,873",0.1206,0.1861,"686,506,998","26,939,500",-,-,0.1205,100,100,"598,424",-,17.51,-,1.64,0.99
2016/10/18,"9,175.07","9,222.58","9,157.40","9,222.58","3,058,813","64,138,110",0.5052,0.1883,"686,507,026","27,075,360",-,-,0.5039,100,100,"593,138",-,17.6,-,1.65,0.99
2016/10/19,"9,227.98","9,298.87","9,226.46","9,283.99","3,429,784","73,889,069",0.6659,0.2213,"686,507,026","27,255,309",-,-,0.6637,100,100,"710,457",-,17.71,-,1.66,1
2016/10/20,"9,288.49","9,331.89","9,279.15","9,317.24","3,523,381","65,312,097",0.3581,0.2396,"686,422,026","27,352,121",-,-,0.3575,100,100,"694,444",-,17.78,-,1.67,1.01
2016/10/21,"9,322.55","9,348.09","9,292.53","9,306.57","3,773,891","76,007,429",-0.1145,0.279,"686,145,625","27,310,851",-,-,-0.1146,100,100,"674,656",-,17.76,-,1.67,1
2016/10/24,"9,333.94","9,343.57","9,308.53","9,322.50","3,043,948","57,857,039",0.1712,0.186,"686,145,563","27,357,503",-,-,0.171,100,100,"590,798",-,17.79,-,1.67,1.01
2016/10/25,"9,338.09","9,399.97","9,334.80","9,385.65","3,568,506","65,726,460",0.6774,0.2121,"686,144,722","27,542,356",-,-,0.6751,100,100,"652,687",-,17.91,-,1.68,1.01
2016/10/26,"9,355.66","9,372.74","9,338.84","9,362.25","3,200,802","61,344,471",-0.2493,0.1961,"686,144,722","27,473,983",-,-,-0.2496,100,100,"605,696",-,17.87,-,1.67,1.01
2016/10/27,"9,363.90","9,370.32","9,286.86","9,299.55","3,436,938","67,880,845",-0.6697,0.2239,"686,144,756","27,290,431",-,-,-0.672,100,100,"664,166",-,17.75,-,1.66,1
2016/10/28,"9,307.39","9,320.57","9,276.71","9,306.92","3,124,888","64,114,045",0.0793,0.214,"686,144,756","27,311,855",-,-,0.0792,100,100,"603,958",-,17.76,-,1.67,1
2016/10/31,"9,283.20","9,314.34","9,194.48","9,290.12","2,933,043","59,927,008",-0.1805,0.196,"686,172,742","27,264,546",-,-,-0.1807,100,100,"571,396",-,17.73,-,1.66,1
2016/11/01,"9,272.30","9,289.12","9,236.82","9,272.70","2,497,659","49,384,447",-0.1875,0.1671,"689,564,431","27,282,371",-,-,-0.1877,100,100,"517,806",-,17.72,-,1.66,1
2016/11/02,"9,230.23","9,230.23","9,139.04","9,139.04","3,184,164","64,249,958",-1.4414,0.2062,"689,570,220","26,889,485",-,-,-1.4519,100,100,"676,018",-,17.48,-,1.63,0.99
2016/11/03,"9,126.29","9,154.19","9,067.27","9,067.27","3,204,101","67,542,159",-0.7853,0.2084,"688,956,715","26,674,792",-,-,-0.7884,100,100,"673,612",-,17.34,-,1.62,0.98
2016/11/04,"9,065.11","9,098.88","9,048.21","9,068.15","2,739,339","53,149,641",0.0097,0.1723,"688,956,695","26,677,500",-,-,0.0097,100,100,"564,001",-,17.34,-,1.62,0.98
2016/11/07,"9,102.97","9,191.67","9,102.97","9,189.84","2,835,069","56,453,320",1.3419,0.1819,"688,957,927","27,035,569",-,-,1.333,100,100,"552,280",-,17.57,-,1.64,0.99
2016/11/08,"9,214.95","9,230.20","9,165.00","9,217.43","3,072,696","57,810,135",0.3002,0.196,"688,954,005","27,117,477",-,-,0.2998,100,100,"596,840",-,17.62,-,1.65,0.99
2016/11/09,"9,252.27","9,296.86","8,926.60","8,943.20","6,044,384","119,746,734",-2.9751,0.3855,"688,948,615","26,312,000",-,-,-3.0203,100,100,"1,140,553",-,17.1,-,1.6,0.96
2016/11/10,"9,070.64","9,179.18","9,070.64","9,152.18","4,506,916","89,574,137",2.3367,0.2898,"688,909,647","26,925,407",-,-,2.3099,100,100,"818,741",-,17.5,-,1.64,0.99
2016/11/11,"9,067.65","9,067.65","8,949.38","8,957.76","5,065,759","114,082,554",-2.1243,0.3641,"688,907,361","26,352,448",-,-,-2.1472,100,100,"1,048,563",-,17.13,-,1.6,0.97
2016/11/14,"8,955.27","8,991.94","8,879.69","8,940.40","4,637,858","98,452,839",-0.1938,0.3141,"688,906,369","26,301,142",-,-,-0.194,100,100,"903,406",-,17.1,-,1.6,0.96
2016/11/15,"8,927.92","8,981.05","8,923.36","8,931.03","4,100,692","80,380,985",-0.1048,0.2836,"688,906,186","26,274,138",-,-,-0.1049,100,100,"824,147",-,17.08,-,1.6,0.96
2016/11/16,"8,955.76","9,032.31","8,955.76","8,962.22","3,914,412","78,312,045",0.3492,0.2713,"688,900,178","26,366,222",-,-,0.3486,100,100,"786,422",-,17.14,-,1.6,0.97
2016/11/17,"8,984.57","8,998.23","8,936.30","8,995.26","3,579,224","64,481,024",0.3687,0.2476,"688,231,895","26,461,155",-,-,0.368,100,100,"704,226",-,17.17,-,1.61,0.97
2016/11/18,"8,991.50","9,025.98","8,958.22","9,008.79","3,746,952","70,078,736",0.1504,0.2614,"688,237,195","26,500,566",-,-,0.1503,100,100,"785,524",-,17.19,-,1.61,0.97
2016/11/21,"9,009.78","9,049.76","8,986.40","9,041.11","3,751,486","62,875,145",0.3588,0.2632,"688,237,195","26,594,854",-,-,0.3581,100,100,"739,598",-,17.25,-,1.62,0.98
2016/11/22,"9,058.58","9,161.19","9,058.58","9,133.39","4,636,095","81,661,771",1.0207,0.3118,"688,243,710","26,866,598",-,-,1.0155,100,100,"882,450",-,17.43,-,1.63,0.99
2016/11/23,"9,146.72","9,202.72","9,146.72","9,178.23","4,276,380","75,384,902",0.4909,0.2811,"687,485,051","26,994,222",-,-,0.4897,100,100,"834,062",-,17.49,-,1.64,0.99
2016/11/24,"9,164.84","9,183.16","9,137.56","9,152.11","4,041,910","65,397,719",-0.2846,0.2957,"687,496,667","26,917,336",-,-,-0.285,100,100,"733,502",-,17.44,-,1.64,0.99
2016/11/25,"9,149.35","9,191.34","9,148.63","9,159.07","3,665,470","58,802,328",0.076,0.2677,"687,122,497","26,931,750",-,-,0.076,100,100,"686,881",-,17.45,-,1.64,0.99
2016/11/28,"9,167.33","9,241.54","9,167.33","9,222.24","4,250,435","72,592,036",0.6897,0.2786,"687,122,497","27,117,420",-,-,0.6873,100,100,"773,036",-,17.57,-,1.65,1
2016/11/29,"9,220.95","9,249.06","9,192.38","9,192.38","4,314,651","75,711,056",-0.3238,0.2825,"687,122,452","27,029,758",-,-,-0.3243,100,100,"783,283",-,17.51,-,1.64,0.99
2016/11/30,"9,196.09","9,240.71","9,189.62","9,240.71","4,869,513","107,648,845",0.5258,0.3904,"680,588,871","26,976,627",-,-,0.5244,100,100,"843,347",-,17.5,-,1.65,0.99
2016/12/01,"9,245.55","9,278.96","9,241.78","9,263.53","4,136,060","75,155,573",0.247,0.2932,"689,118,800","27,226,891",-,-,0.2466,100,100,"833,131",-,16.65,-,1.61,0.99
2016/12/02,"9,214.56","9,214.56","9,165.90","9,189.49","3,786,805","76,297,964",-0.7993,0.261,"689,118,800","27,009,500",-,-,-0.8025,100,100,"780,668",-,16.51,-,1.6,0.99
2016/12/05,"9,194.46","9,212.19","9,138.64","9,160.66","3,391,496","63,592,584",-0.3137,0.232,"689,132,844","26,925,385",-,-,-0.3142,100,100,"693,698",-,16.46,-,1.6,0.98
2016/12/06,"9,209.80","9,280.65","9,209.80","9,250.77","3,667,576","71,426,220",0.9837,0.2477,"689,132,844","27,189,296",-,-,0.9789,100,100,"737,772",-,16.63,-,1.61,0.99
2016/12/07,"9,279.00","9,299.92","9,247.50","9,263.89","3,636,815","66,724,838",0.1418,0.2498,"689,132,970","27,227,546",-,-,0.1417,100,100,"707,178",-,16.65,-,1.61,0.99
2016/12/08,"9,308.90","9,376.41","9,308.90","9,375.86","4,549,781","91,034,926",1.2087,0.3252,"689,132,970","27,555,997",-,-,1.2014,100,100,"910,895",-,16.85,-,1.63,1.01
2016/12/09,"9,383.07","9,399.25","9,366.86","9,392.68","3,964,574","78,068,803",0.1794,0.2717,"689,134,470","27,605,555",-,-,0.1792,100,100,"782,282",-,16.89,-,1.64,1.01
2016/12/12,"9,402.05","9,430.34","9,336.45","9,349.94","4,035,825","74,175,683",-0.455,0.2547,"689,134,470","27,479,620",-,-,-0.4561,100,100,"777,262",-,16.81,-,1.63,1
2016/12/13,"9,361.97","9,382.14","9,342.56","9,382.14","3,812,248","70,197,974",0.3444,0.2784,"689,134,470","27,573,991",-,-,0.3438,100,100,"766,143",-,16.87,-,1.64,1.01
2016/12/14,"9,395.60","9,413.13","9,353.25","9,368.52","3,434,019","67,479,724",-0.1452,0.248,"689,134,470","27,534,209",-,-,-0.1453,100,100,"719,840",-,16.84,-,1.63,1
2016/12/15,"9,337.21","9,370.51","9,309.79","9,360.35","3,836,100","71,903,813",-0.0872,0.2552,"689,134,500","27,510,062",-,-,-0.0872,100,100,"732,953",-,16.83,-,1.63,1
2016/12/16,"9,352.27","9,379.75","9,326.78","9,326.78","3,675,553","80,406,391",-0.3586,0.2888,"689,129,500","27,411,302",-,-,-0.3593,100,100,"740,350",-,16.77,-,1.63,1
2016/12/19,"9,316.06","9,317.03","9,237.98","9,239.32","3,156,197","58,090,807",-0.9377,0.2248,"689,127,478","27,154,076",-,-,-0.9422,100,100,"631,988",-,16.61,-,1.61,0.99
2016/12/20,"9,229.74","9,258.69","9,199.84","9,242.41","3,372,611","60,343,314",0.0334,0.2075,"689,127,978","27,163,087",-,-,0.0334,100,100,"630,408",-,16.62,-,1.61,0.99
2016/12/21,"9,234.94","9,263.50","9,204.26","9,204.26","3,195,514","59,331,527",-0.4128,0.219,"689,127,978","27,051,890",-,-,-0.4136,100,100,"598,839",-,16.55,-,1.6,0.99
2016/12/22,"9,204.29","9,209.72","9,118.75","9,118.75","3,277,666","58,285,930",-0.929,0.2148,"689,246,950","26,803,058",-,-,-0.9334,100,100,"628,518",-,16.39,-,1.59,0.98
